<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
NVTK,60,20150225,160000,506.0000000
NVTK,60,20150225,170000,502.6000000
NVTK,60,20150225,180000,506.8000000
NVTK,60,20150225,190000,506.7000000
NVTK,60,20150226,110000,509.7000000
NVTK,60,20150226,120000,498.8000000
NVTK,60,20150226,130000,502.1000000
NVTK,60,20150226,140000,505.8000000
NVTK,60,20150226,150000,506.2000000
NVTK,60,20150226,160000,503.9000000
NVTK,60,20150226,170000,503.8000000
NVTK,60,20150226,180000,503.8000000
NVTK,60,20150226,190000,499.3000000
NVTK,60,20150227,110000,494.2000000
NVTK,60,20150227,120000,500.0000000
NVTK,60,20150227,130000,500.1000000
NVTK,60,20150227,140000,498.9000000
NVTK,60,20150227,150000,499.1000000
NVTK,60,20150227,160000,499.2000000
NVTK,60,20150227,170000,499.6000000
NVTK,60,20150227,180000,496.7000000
NVTK,60,20150227,190000,503.7000000
NVTK,60,20150302,110000,511.7000000
NVTK,60,20150302,120000,516.0000000
NVTK,60,20150302,130000,512.8000000
NVTK,60,20150302,140000,512.7000000
NVTK,60,20150302,150000,509.0000000
NVTK,60,20150302,160000,509.5000000
NVTK,60,20150302,170000,511.5000000
NVTK,60,20150302,180000,514.1000000
NVTK,60,20150302,190000,512.2000000
NVTK,60,20150303,110000,510.0000000
NVTK,60,20150303,120000,519.2000000
NVTK,60,20150303,130000,530.0000000
NVTK,60,20150303,140000,527.6000000
NVTK,60,20150303,150000,525.5000000
NVTK,60,20150303,160000,526.8000000
NVTK,60,20150303,170000,524.6000000
NVTK,60,20150303,180000,522.0000000
NVTK,60,20150303,190000,522.0000000
NVTK,60,20150304,110000,525.6000000
NVTK,60,20150304,120000,520.0000000
NVTK,60,20150304,130000,519.9000000
NVTK,60,20150304,140000,512.5000000
NVTK,60,20150304,150000,517.1000000
NVTK,60,20150304,160000,520.2000000
NVTK,60,20150304,170000,521.0000000
NVTK,60,20150304,180000,511.0000000
NVTK,60,20150304,190000,512.7000000
NVTK,60,20150305,110000,506.3000000
NVTK,60,20150305,120000,509.0000000
NVTK,60,20150305,130000,515.0000000
NVTK,60,20150305,140000,514.1000000
NVTK,60,20150305,150000,523.7000000
NVTK,60,20150305,160000,517.5000000
NVTK,60,20150305,170000,513.0000000
NVTK,60,20150305,180000,512.9000000
NVTK,60,20150305,190000,512.4000000
NVTK,60,20150306,110000,511.6000000
NVTK,60,20150306,120000,511.2000000
NVTK,60,20150306,130000,506.6000000
NVTK,60,20150306,140000,505.4000000
NVTK,60,20150306,150000,505.4000000
NVTK,60,20150306,160000,507.0000000
NVTK,60,20150306,170000,501.5000000
NVTK,60,20150306,180000,502.1000000
NVTK,60,20150306,190000,498.7000000
NVTK,60,20150310,110000,499.4000000
NVTK,60,20150310,120000,494.6000000
NVTK,60,20150310,130000,494.7000000
NVTK,60,20150310,140000,494.7000000
NVTK,60,20150310,150000,490.0000000
NVTK,60,20150310,160000,489.2000000
NVTK,60,20150310,170000,482.0000000
NVTK,60,20150310,180000,485.0000000
NVTK,60,20150310,190000,485.0000000
NVTK,60,20150311,110000,488.0000000
NVTK,60,20150311,120000,486.9000000
NVTK,60,20150311,130000,486.5000000
NVTK,60,20150311,140000,487.1000000
NVTK,60,20150311,150000,485.2000000
NVTK,60,20150311,160000,487.0000000
NVTK,60,20150311,170000,482.7000000
NVTK,60,20150311,180000,479.4000000
NVTK,60,20150311,190000,482.0000000
NVTK,60,20150312,110000,474.5000000
NVTK,60,20150312,120000,476.4000000
NVTK,60,20150312,130000,474.4000000
NVTK,60,20150312,140000,474.0000000
NVTK,60,20150312,150000,476.0000000
NVTK,60,20150312,160000,475.5000000
NVTK,60,20150312,170000,474.3000000
NVTK,60,20150312,180000,473.3000000
NVTK,60,20150312,190000,471.8000000
NVTK,60,20150313,110000,468.5000000
NVTK,60,20150313,120000,470.5000000
NVTK,60,20150313,130000,471.1000000
NVTK,60,20150313,140000,472.9000000
NVTK,60,20150313,150000,471.3000000
NVTK,60,20150313,160000,469.7000000
NVTK,60,20150313,170000,468.4000000
NVTK,60,20150313,180000,462.3000000
NVTK,60,20150313,190000,461.7000000
NVTK,60,20150316,110000,465.5000000
NVTK,60,20150316,120000,469.8000000
NVTK,60,20150316,130000,466.6000000
NVTK,60,20150316,140000,464.7000000
NVTK,60,20150316,150000,464.0000000
NVTK,60,20150316,160000,472.3000000
NVTK,60,20150316,170000,466.5000000
NVTK,60,20150316,180000,465.2000000
NVTK,60,20150316,190000,466.0000000
NVTK,60,20150317,110000,463.0000000
NVTK,60,20150317,120000,463.6000000
NVTK,60,20150317,130000,463.6000000
NVTK,60,20150317,140000,465.0000000
NVTK,60,20150317,150000,461.7000000
NVTK,60,20150317,160000,456.9000000
NVTK,60,20150317,170000,460.5000000
NVTK,60,20150317,180000,461.7000000
NVTK,60,20150317,190000,460.0000000
NVTK,60,20150318,110000,462.5000000
NVTK,60,20150318,120000,462.0000000
NVTK,60,20150318,130000,464.5000000
NVTK,60,20150318,140000,465.5000000
NVTK,60,20150318,150000,465.2000000
NVTK,60,20150318,160000,464.6000000
NVTK,60,20150318,170000,464.6000000
NVTK,60,20150318,180000,463.9000000
NVTK,60,20150318,190000,464.0000000
NVTK,60,20150319,110000,468.2000000
NVTK,60,20150319,120000,463.8000000
NVTK,60,20150319,130000,463.0000000
NVTK,60,20150319,140000,462.0000000
NVTK,60,20150319,150000,459.7000000
NVTK,60,20150319,160000,455.6000000
NVTK,60,20150319,170000,453.6000000
NVTK,60,20150319,180000,451.8000000
NVTK,60,20150319,190000,447.0000000
NVTK,60,20150320,110000,448.2000000
NVTK,60,20150320,120000,452.3000000
NVTK,60,20150320,130000,450.0000000
NVTK,60,20150320,140000,448.5000000
NVTK,60,20150320,150000,451.5000000
NVTK,60,20150320,160000,452.7000000
NVTK,60,20150320,170000,453.8000000
NVTK,60,20150320,180000,448.7000000
NVTK,60,20150320,190000,453.0000000
NVTK,60,20150323,110000,448.5000000
NVTK,60,20150323,120000,446.1000000
NVTK,60,20150323,130000,441.7000000
NVTK,60,20150323,140000,438.7000000
NVTK,60,20150323,150000,440.6000000
NVTK,60,20150323,160000,440.0000000
NVTK,60,20150323,170000,441.0000000
NVTK,60,20150323,180000,436.0000000
NVTK,60,20150323,190000,434.8000000
NVTK,60,20150324,110000,432.0000000
NVTK,60,20150324,120000,430.7000000
NVTK,60,20150324,130000,429.8000000
NVTK,60,20150324,140000,430.5000000
NVTK,60,20150324,150000,429.1000000
NVTK,60,20150324,160000,429.9000000
NVTK,60,20150324,170000,430.6000000
NVTK,60,20150324,180000,432.4000000
NVTK,60,20150324,190000,429.4000000
NVTK,60,20150325,110000,429.8000000
NVTK,60,20150325,120000,430.4000000
NVTK,60,20150325,130000,430.1000000
NVTK,60,20150325,140000,427.2000000
NVTK,60,20150325,150000,424.6000000
NVTK,60,20150325,160000,424.3000000
NVTK,60,20150325,170000,426.0000000
NVTK,60,20150325,180000,429.2000000
NVTK,60,20150325,190000,430.3000000
NVTK,60,20150326,110000,434.2000000
NVTK,60,20150326,120000,424.5000000
NVTK,60,20150326,130000,425.9000000
NVTK,60,20150326,140000,423.5000000
NVTK,60,20150326,150000,424.7000000
NVTK,60,20150326,160000,418.0000000
NVTK,60,20150326,170000,413.8000000
NVTK,60,20150326,180000,416.3000000
NVTK,60,20150326,190000,418.0000000
NVTK,60,20150327,110000,419.6000000
NVTK,60,20150327,120000,417.2000000
NVTK,60,20150327,130000,412.9000000
NVTK,60,20150327,140000,412.8000000
NVTK,60,20150327,150000,412.8000000
NVTK,60,20150327,160000,413.1000000
NVTK,60,20150327,170000,413.3000000
NVTK,60,20150327,180000,413.6000000
NVTK,60,20150327,190000,416.5000000
NVTK,60,20150330,110000,422.0000000
NVTK,60,20150330,120000,422.2000000
NVTK,60,20150330,130000,422.5000000
NVTK,60,20150330,140000,422.2000000
NVTK,60,20150330,150000,422.4000000
NVTK,60,20150330,160000,421.4000000
NVTK,60,20150330,170000,427.3000000
NVTK,60,20150330,180000,428.3000000
NVTK,60,20150330,190000,432.0000000
NVTK,60,20150331,110000,429.1000000
NVTK,60,20150331,120000,423.8000000
NVTK,60,20150331,130000,425.5000000
NVTK,60,20150331,140000,424.7000000
NVTK,60,20150331,150000,428.8000000
NVTK,60,20150331,160000,430.2000000
NVTK,60,20150331,170000,428.7000000
NVTK,60,20150331,180000,431.2000000
NVTK,60,20150331,190000,432.0000000
NVTK,60,20150401,110000,431.2000000
NVTK,60,20150401,120000,438.1000000
NVTK,60,20150401,130000,446.2000000
NVTK,60,20150401,140000,449.3000000
NVTK,60,20150401,150000,448.0000000
NVTK,60,20150401,160000,448.8000000
NVTK,60,20150401,170000,446.7000000
NVTK,60,20150401,180000,447.7000000
NVTK,60,20150401,190000,450.3000000
NVTK,60,20150402,110000,457.8000000
NVTK,60,20150402,120000,461.1000000
NVTK,60,20150402,130000,463.4000000
NVTK,60,20150402,140000,461.5000000
NVTK,60,20150402,150000,463.8000000
NVTK,60,20150402,160000,465.3000000
NVTK,60,20150402,170000,464.8000000
NVTK,60,20150402,180000,469.2000000
NVTK,60,20150402,190000,467.2000000
NVTK,60,20150403,110000,474.6000000
NVTK,60,20150403,120000,471.7000000
NVTK,60,20150403,130000,472.7000000
NVTK,60,20150403,140000,473.2000000
NVTK,60,20150403,150000,478.0000000
NVTK,60,20150403,160000,479.4000000
NVTK,60,20150403,170000,476.6000000
NVTK,60,20150403,180000,475.3000000
NVTK,60,20150403,190000,476.4000000
NVTK,60,20150406,110000,481.0000000
NVTK,60,20150406,120000,478.5000000
NVTK,60,20150406,130000,476.1000000
NVTK,60,20150406,140000,476.6000000
NVTK,60,20150406,150000,477.8000000
NVTK,60,20150406,160000,478.6000000
NVTK,60,20150406,170000,481.0000000
NVTK,60,20150406,180000,480.2000000
NVTK,60,20150406,190000,478.0000000
NVTK,60,20150407,110000,477.0000000
NVTK,60,20150407,120000,478.8000000
NVTK,60,20150407,130000,478.6000000
NVTK,60,20150407,140000,475.0000000
NVTK,60,20150407,150000,472.8000000
NVTK,60,20150407,160000,473.2000000
NVTK,60,20150407,170000,470.3000000
NVTK,60,20150407,180000,474.1000000
NVTK,60,20150407,190000,474.4000000
NVTK,60,20150408,110000,468.5000000
NVTK,60,20150408,120000,469.0000000
NVTK,60,20150408,130000,466.7000000
NVTK,60,20150408,140000,466.9000000
NVTK,60,20150408,150000,466.7000000
NVTK,60,20150408,160000,467.9000000
NVTK,60,20150408,170000,469.8000000
NVTK,60,20150408,180000,468.3000000
NVTK,60,20150408,190000,470.6000000
NVTK,60,20150409,110000,461.6000000
NVTK,60,20150409,120000,460.9000000
NVTK,60,20150409,130000,464.6000000
NVTK,60,20150409,140000,460.2000000
NVTK,60,20150409,150000,461.4000000
NVTK,60,20150409,160000,461.5000000
NVTK,60,20150409,170000,464.6000000
NVTK,60,20150409,180000,461.9000000
NVTK,60,20150409,190000,465.5000000
NVTK,60,20150410,110000,461.3000000
NVTK,60,20150410,120000,458.6000000
NVTK,60,20150410,130000,455.0000000
NVTK,60,20150410,140000,457.7000000
NVTK,60,20150410,150000,457.8000000
NVTK,60,20150410,160000,458.7000000
NVTK,60,20150410,170000,459.7000000
NVTK,60,20150410,180000,458.7000000
NVTK,60,20150410,190000,463.6000000
NVTK,60,20150413,110000,471.0000000
NVTK,60,20150413,120000,475.8000000
NVTK,60,20150413,130000,476.8000000
NVTK,60,20150413,140000,480.7000000
NVTK,60,20150413,150000,477.7000000
NVTK,60,20150413,160000,478.0000000
NVTK,60,20150413,170000,479.2000000
NVTK,60,20150413,180000,476.4000000
NVTK,60,20150413,190000,477.2000000
NVTK,60,20150414,110000,471.2000000
NVTK,60,20150414,120000,471.1000000
NVTK,60,20150414,130000,468.4000000
NVTK,60,20150414,140000,469.5000000
NVTK,60,20150414,150000,470.3000000
NVTK,60,20150414,160000,471.4000000
NVTK,60,20150414,170000,469.9000000
NVTK,60,20150414,180000,462.3000000
NVTK,60,20150414,190000,462.9000000
NVTK,60,20150415,110000,471.1000000
NVTK,60,20150415,120000,470.3000000
NVTK,60,20150415,130000,477.1000000
NVTK,60,20150415,140000,477.3000000
NVTK,60,20150415,150000,475.4000000
NVTK,60,20150415,160000,478.1000000
NVTK,60,20150415,170000,479.1000000
NVTK,60,20150415,180000,479.8000000
NVTK,60,20150415,190000,480.7000000
NVTK,60,20150416,110000,483.5000000
NVTK,60,20150416,120000,484.8000000
NVTK,60,20150416,130000,484.7000000
NVTK,60,20150416,140000,487.3000000
NVTK,60,20150416,150000,489.0000000
NVTK,60,20150416,160000,491.6000000
NVTK,60,20150416,170000,494.1000000
NVTK,60,20150416,180000,493.2000000
NVTK,60,20150416,190000,493.0000000
NVTK,60,20150417,110000,497.1000000
NVTK,60,20150417,120000,499.6000000
NVTK,60,20150417,130000,498.7000000
NVTK,60,20150417,140000,498.0000000
NVTK,60,20150417,150000,497.2000000
NVTK,60,20150417,160000,493.6000000
NVTK,60,20150417,170000,500.0000000
NVTK,60,20150417,180000,502.0000000
NVTK,60,20150417,190000,504.8000000
NVTK,60,20150420,110000,505.9000000
NVTK,60,20150420,120000,503.2000000
NVTK,60,20150420,130000,499.2000000
NVTK,60,20150420,140000,502.1000000
NVTK,60,20150420,150000,503.8000000
NVTK,60,20150420,160000,506.2000000
NVTK,60,20150420,170000,507.1000000
NVTK,60,20150420,180000,509.6000000
NVTK,60,20150420,190000,507.0000000
NVTK,60,20150421,110000,519.0000000
NVTK,60,20150421,120000,519.0000000
NVTK,60,20150421,130000,516.9000000
NVTK,60,20150421,140000,518.9000000
NVTK,60,20150421,150000,523.7000000
NVTK,60,20150421,160000,523.0000000
NVTK,60,20150421,170000,523.7000000
NVTK,60,20150421,180000,523.7000000
NVTK,60,20150421,190000,523.3000000
NVTK,60,20150422,110000,528.2000000
NVTK,60,20150422,120000,526.1000000
NVTK,60,20150422,130000,514.8000000
NVTK,60,20150422,140000,513.7000000
NVTK,60,20150422,150000,505.7000000
NVTK,60,20150422,160000,507.3000000
NVTK,60,20150422,170000,506.7000000
NVTK,60,20150422,180000,508.9000000
NVTK,60,20150422,190000,505.1000000
NVTK,60,20150423,110000,498.5000000
NVTK,60,20150423,120000,494.9000000
NVTK,60,20150423,130000,494.1000000
NVTK,60,20150423,140000,486.3000000
NVTK,60,20150423,150000,488.8000000
NVTK,60,20150423,160000,490.6000000
NVTK,60,20150423,170000,489.7000000
NVTK,60,20150423,180000,496.1000000
NVTK,60,20150423,190000,499.6000000
NVTK,60,20150424,110000,490.3000000
NVTK,60,20150424,120000,501.5000000
NVTK,60,20150424,130000,499.7000000
NVTK,60,20150424,140000,504.5000000
NVTK,60,20150424,150000,501.3000000
NVTK,60,20150424,160000,503.8000000
NVTK,60,20150424,170000,499.2000000
NVTK,60,20150424,180000,500.4000000
NVTK,60,20150424,190000,498.9000000
NVTK,60,20150427,110000,494.8000000
NVTK,60,20150427,120000,498.0000000
NVTK,60,20150427,130000,500.2000000
NVTK,60,20150427,140000,501.0000000
NVTK,60,20150427,150000,501.6000000
NVTK,60,20150427,160000,503.1000000
NVTK,60,20150427,170000,500.0000000
NVTK,60,20150427,180000,498.9000000
NVTK,60,20150427,190000,496.4000000
NVTK,60,20150428,110000,497.6000000
NVTK,60,20150428,120000,497.9000000
NVTK,60,20150428,130000,496.9000000
NVTK,60,20150428,140000,495.8000000
NVTK,60,20150428,150000,496.5000000
NVTK,60,20150428,160000,495.6000000
NVTK,60,20150428,170000,494.7000000
NVTK,60,20150428,180000,494.3000000
NVTK,60,20150428,190000,495.4000000
NVTK,60,20150429,110000,497.3000000
NVTK,60,20150429,120000,498.5000000
NVTK,60,20150429,130000,499.2000000
NVTK,60,20150429,140000,497.5000000
NVTK,60,20150429,150000,495.0000000
NVTK,60,20150429,160000,491.6000000
NVTK,60,20150429,170000,492.2000000
NVTK,60,20150429,180000,495.4000000
NVTK,60,20150429,190000,499.0000000
NVTK,60,20150430,110000,493.0000000
NVTK,60,20150430,120000,495.8000000
NVTK,60,20150430,130000,497.0000000
NVTK,60,20150430,140000,496.8000000
NVTK,60,20150430,150000,498.2000000
NVTK,60,20150430,160000,499.0000000
NVTK,60,20150430,170000,494.5000000
NVTK,60,20150430,180000,493.8000000
NVTK,60,20150430,190000,494.0000000
NVTK,60,20150505,110000,509.0000000
NVTK,60,20150505,120000,506.7000000
NVTK,60,20150505,130000,507.0000000
NVTK,60,20150505,140000,507.0000000
NVTK,60,20150505,150000,508.0000000
NVTK,60,20150505,160000,507.3000000
NVTK,60,20150505,170000,500.3000000
NVTK,60,20150505,180000,500.4000000
NVTK,60,20150505,190000,501.0000000
NVTK,60,20150506,110000,498.0000000
NVTK,60,20150506,120000,495.6000000
NVTK,60,20150506,130000,495.1000000
NVTK,60,20150506,140000,495.5000000
NVTK,60,20150506,150000,494.1000000
NVTK,60,20150506,160000,495.2000000
NVTK,60,20150506,170000,495.4000000
NVTK,60,20150506,180000,490.0000000
NVTK,60,20150506,190000,490.6000000
NVTK,60,20150507,110000,481.1000000
NVTK,60,20150507,120000,481.2000000
NVTK,60,20150507,130000,484.2000000
NVTK,60,20150507,140000,484.5000000
NVTK,60,20150507,150000,483.8000000
NVTK,60,20150507,160000,483.9000000
NVTK,60,20150507,170000,483.5000000
NVTK,60,20150507,180000,489.0000000
NVTK,60,20150507,190000,490.0000000
NVTK,60,20150508,110000,498.9000000
NVTK,60,20150508,120000,499.5000000
NVTK,60,20150508,130000,500.4000000
NVTK,60,20150508,140000,496.3000000
NVTK,60,20150508,150000,499.9000000
NVTK,60,20150508,160000,500.8000000
NVTK,60,20150508,170000,505.8000000
NVTK,60,20150508,180000,501.1000000
NVTK,60,20150508,190000,502.7000000
NVTK,60,20150512,110000,504.5000000
NVTK,60,20150512,120000,505.4000000
NVTK,60,20150512,130000,500.7000000
NVTK,60,20150512,140000,503.2000000
NVTK,60,20150512,150000,502.0000000
NVTK,60,20150512,160000,500.8000000
NVTK,60,20150512,170000,502.8000000
NVTK,60,20150512,180000,501.4000000
NVTK,60,20150512,190000,502.7000000
NVTK,60,20150513,110000,497.6000000
NVTK,60,20150513,120000,499.5000000
NVTK,60,20150513,130000,501.7000000
NVTK,60,20150513,140000,503.8000000
NVTK,60,20150513,150000,501.4000000
NVTK,60,20150513,160000,502.5000000
NVTK,60,20150513,170000,497.6000000
NVTK,60,20150513,180000,496.4000000
NVTK,60,20150513,190000,501.4000000
NVTK,60,20150514,110000,498.9000000
NVTK,60,20150514,120000,496.3000000
NVTK,60,20150514,130000,498.0000000
NVTK,60,20150514,140000,497.1000000
NVTK,60,20150514,150000,496.5000000
NVTK,60,20150514,160000,498.5000000
NVTK,60,20150514,170000,501.1000000
NVTK,60,20150514,180000,502.0000000
NVTK,60,20150514,190000,500.9000000
NVTK,60,20150515,110000,503.1000000
NVTK,60,20150515,120000,504.3000000
NVTK,60,20150515,130000,504.2000000
NVTK,60,20150515,140000,503.8000000
NVTK,60,20150515,150000,504.9000000
NVTK,60,20150515,160000,502.1000000
NVTK,60,20150515,170000,500.3000000
NVTK,60,20150515,180000,505.0000000
NVTK,60,20150515,190000,504.1000000
NVTK,60,20150518,110000,507.8000000
NVTK,60,20150518,120000,508.0000000
NVTK,60,20150518,130000,506.7000000
NVTK,60,20150518,140000,507.9000000
NVTK,60,20150518,150000,510.6000000
NVTK,60,20150518,160000,508.9000000
NVTK,60,20150518,170000,505.1000000
NVTK,60,20150518,180000,505.6000000
NVTK,60,20150518,190000,502.0000000
NVTK,60,20150519,110000,509.6000000
NVTK,60,20150519,120000,506.4000000
NVTK,60,20150519,130000,501.7000000
NVTK,60,20150519,140000,495.8000000
NVTK,60,20150519,150000,493.7000000
NVTK,60,20150519,160000,490.5000000
NVTK,60,20150519,170000,491.6000000
NVTK,60,20150519,180000,494.0000000
NVTK,60,20150519,190000,495.5000000
NVTK,60,20150520,110000,493.3000000
NVTK,60,20150520,120000,490.7000000
NVTK,60,20150520,130000,490.0000000
NVTK,60,20150520,140000,491.2000000
NVTK,60,20150520,150000,489.4000000
NVTK,60,20150520,160000,490.5000000
NVTK,60,20150520,170000,493.4000000
NVTK,60,20150520,180000,491.6000000
NVTK,60,20150520,190000,494.7000000
NVTK,60,20150521,110000,497.5000000
NVTK,60,20150521,120000,499.0000000
NVTK,60,20150521,130000,501.9000000
NVTK,60,20150521,140000,499.4000000
NVTK,60,20150521,150000,497.6000000
NVTK,60,20150521,160000,500.4000000
NVTK,60,20150521,170000,502.0000000
NVTK,60,20150521,180000,505.1000000
NVTK,60,20150521,190000,508.6000000
NVTK,60,20150522,110000,513.1000000
NVTK,60,20150522,120000,514.1000000
NVTK,60,20150522,130000,514.5000000
NVTK,60,20150522,140000,511.7000000
NVTK,60,20150522,150000,512.0000000
NVTK,60,20150522,160000,512.5000000
NVTK,60,20150522,170000,509.0000000
NVTK,60,20150522,180000,514.0000000
NVTK,60,20150522,190000,512.4000000
NVTK,60,20150525,110000,509.5000000
NVTK,60,20150525,120000,506.9000000
NVTK,60,20150525,130000,503.0000000
NVTK,60,20150525,140000,501.6000000
NVTK,60,20150525,150000,502.2000000
NVTK,60,20150525,160000,505.0000000
NVTK,60,20150525,170000,503.6000000
NVTK,60,20150525,180000,504.4000000
NVTK,60,20150525,190000,506.8000000
NVTK,60,20150526,110000,510.0000000
NVTK,60,20150526,120000,507.9000000
NVTK,60,20150526,130000,509.8000000
NVTK,60,20150526,140000,511.3000000
NVTK,60,20150526,150000,513.2000000
NVTK,60,20150526,160000,514.3000000
NVTK,60,20150526,170000,517.0000000
NVTK,60,20150526,180000,512.0000000
NVTK,60,20150526,190000,515.7000000
NVTK,60,20150527,110000,512.9000000
NVTK,60,20150527,120000,513.4000000
NVTK,60,20150527,130000,515.0000000
NVTK,60,20150527,140000,515.1000000
NVTK,60,20150527,150000,519.7000000
NVTK,60,20150527,160000,522.0000000
NVTK,60,20150527,170000,522.7000000
NVTK,60,20150527,180000,519.9000000
NVTK,60,20150527,190000,524.4000000
NVTK,60,20150528,110000,527.7000000
NVTK,60,20150528,120000,528.9000000
NVTK,60,20150528,130000,529.9000000
NVTK,60,20150528,140000,532.3000000
NVTK,60,20150528,150000,534.9000000
NVTK,60,20150528,160000,535.3000000
NVTK,60,20150528,170000,530.6000000
NVTK,60,20150528,180000,530.5000000
NVTK,60,20150528,190000,528.5000000
NVTK,60,20150529,110000,535.9000000
NVTK,60,20150529,120000,536.5000000
NVTK,60,20150529,130000,534.0000000
NVTK,60,20150529,140000,537.5000000
NVTK,60,20150529,150000,538.4000000
NVTK,60,20150529,160000,534.3000000
NVTK,60,20150529,170000,530.1000000
NVTK,60,20150529,180000,525.7000000
NVTK,60,20150529,190000,522.5000000
NVTK,60,20150601,110000,527.8000000
NVTK,60,20150601,120000,523.9000000
NVTK,60,20150601,130000,525.4000000
NVTK,60,20150601,140000,527.2000000
NVTK,60,20150601,150000,526.8000000
NVTK,60,20150601,160000,525.7000000
NVTK,60,20150601,170000,527.4000000
NVTK,60,20150601,180000,524.1000000
NVTK,60,20150601,190000,525.1000000
NVTK,60,20150602,110000,527.4000000
NVTK,60,20150602,120000,526.6000000
NVTK,60,20150602,130000,528.6000000
NVTK,60,20150602,140000,531.2000000
NVTK,60,20150602,150000,535.0000000
NVTK,60,20150602,160000,535.0000000
NVTK,60,20150602,170000,535.0000000
NVTK,60,20150602,180000,537.9000000
NVTK,60,20150602,190000,536.3000000
NVTK,60,20150603,110000,535.0000000
NVTK,60,20150603,120000,537.0000000
NVTK,60,20150603,130000,533.6000000
NVTK,60,20150603,140000,533.1000000
NVTK,60,20150603,150000,533.0000000
NVTK,60,20150603,160000,533.5000000
NVTK,60,20150603,170000,531.7000000
NVTK,60,20150603,180000,542.0000000
NVTK,60,20150603,190000,539.4000000
NVTK,60,20150604,110000,544.2000000
NVTK,60,20150604,120000,540.9000000
NVTK,60,20150604,130000,541.0000000
NVTK,60,20150604,140000,537.1000000
NVTK,60,20150604,150000,537.8000000
NVTK,60,20150604,160000,538.3000000
NVTK,60,20150604,170000,542.7000000
NVTK,60,20150604,180000,541.1000000
NVTK,60,20150604,190000,538.2000000
NVTK,60,20150605,110000,542.0000000
NVTK,60,20150605,120000,542.6000000
NVTK,60,20150605,130000,539.2000000
NVTK,60,20150605,140000,535.9000000
NVTK,60,20150605,150000,536.3000000
NVTK,60,20150605,160000,538.6000000
NVTK,60,20150605,170000,541.8000000
NVTK,60,20150605,180000,541.9000000
NVTK,60,20150605,190000,541.9000000
NVTK,60,20150608,110000,545.1000000
NVTK,60,20150608,120000,542.8000000
NVTK,60,20150608,130000,545.0000000
NVTK,60,20150608,140000,546.0000000
NVTK,60,20150608,150000,547.6000000
NVTK,60,20150608,160000,547.3000000
NVTK,60,20150608,170000,540.1000000
NVTK,60,20150608,180000,538.9000000
NVTK,60,20150608,190000,541.2000000
NVTK,60,20150609,110000,539.1000000
NVTK,60,20150609,120000,546.5000000
NVTK,60,20150609,130000,543.9000000
NVTK,60,20150609,140000,545.6000000
NVTK,60,20150609,150000,544.6000000
NVTK,60,20150609,160000,543.0000000
NVTK,60,20150609,170000,546.1000000
NVTK,60,20150609,180000,546.2000000
NVTK,60,20150609,190000,547.3000000
NVTK,60,20150610,110000,545.3000000
NVTK,60,20150610,120000,545.5000000
NVTK,60,20150610,130000,544.3000000
NVTK,60,20150610,140000,544.0000000
NVTK,60,20150610,150000,544.5000000
NVTK,60,20150610,160000,544.4000000
NVTK,60,20150610,170000,545.7000000
NVTK,60,20150610,180000,539.9000000
NVTK,60,20150610,190000,543.9000000
NVTK,60,20150611,110000,538.4000000
NVTK,60,20150611,120000,541.3000000
NVTK,60,20150611,130000,538.4000000
NVTK,60,20150611,140000,539.0000000
NVTK,60,20150611,150000,541.1000000
NVTK,60,20150611,160000,539.9000000
NVTK,60,20150611,170000,538.9000000
NVTK,60,20150611,180000,542.0000000
NVTK,60,20150611,190000,543.5000000
NVTK,60,20150615,110000,547.6000000
NVTK,60,20150615,120000,545.3000000
NVTK,60,20150615,130000,539.9000000
NVTK,60,20150615,140000,538.3000000
NVTK,60,20150615,150000,543.8000000
NVTK,60,20150615,160000,546.4000000
NVTK,60,20150615,170000,543.5000000
NVTK,60,20150615,180000,551.3000000
NVTK,60,20150615,190000,550.9000000
NVTK,60,20150616,110000,549.9000000
NVTK,60,20150616,120000,546.2000000
NVTK,60,20150616,130000,547.5000000
NVTK,60,20150616,140000,546.8000000
NVTK,60,20150616,150000,547.8000000
NVTK,60,20150616,160000,548.9000000
NVTK,60,20150616,170000,549.0000000
NVTK,60,20150616,180000,548.8000000
NVTK,60,20150616,190000,546.9000000
NVTK,60,20150617,110000,541.0000000
NVTK,60,20150617,120000,543.8000000
NVTK,60,20150617,130000,544.4000000
NVTK,60,20150617,140000,543.4000000
NVTK,60,20150617,150000,541.6000000
NVTK,60,20150617,160000,544.6000000
NVTK,60,20150617,170000,545.5000000
NVTK,60,20150617,180000,549.4000000
NVTK,60,20150617,190000,545.0000000
NVTK,60,20150618,110000,540.7000000
NVTK,60,20150618,120000,540.8000000
NVTK,60,20150618,130000,538.1000000
NVTK,60,20150618,140000,540.4000000
NVTK,60,20150618,150000,540.5000000
NVTK,60,20150618,160000,543.2000000
NVTK,60,20150618,170000,542.0000000
NVTK,60,20150618,180000,540.4000000
NVTK,60,20150618,190000,540.0000000
NVTK,60,20150619,110000,540.5000000
NVTK,60,20150619,120000,543.1000000
NVTK,60,20150619,130000,541.4000000
NVTK,60,20150619,140000,540.9000000
NVTK,60,20150619,150000,541.3000000
NVTK,60,20150619,160000,539.3000000
NVTK,60,20150619,170000,541.7000000
NVTK,60,20150619,180000,538.4000000
NVTK,60,20150619,190000,547.1000000
NVTK,60,20150622,110000,545.5000000
