<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
GAZP,60,20151214,130000,132.7200000
GAZP,60,20151214,140000,132.6900000
GAZP,60,20151214,150000,131.9500000
GAZP,60,20151214,160000,131.1600000
GAZP,60,20151214,170000,131.9500000
GAZP,60,20151214,180000,131.3000000
GAZP,60,20151214,190000,131.5900000
GAZP,60,20151215,110000,132.6000000
GAZP,60,20151215,120000,134.3700000
GAZP,60,20151215,130000,134.4400000
GAZP,60,20151215,140000,133.8000000
GAZP,60,20151215,150000,134.4300000
GAZP,60,20151215,160000,134.0900000
GAZP,60,20151215,170000,133.8900000
GAZP,60,20151215,180000,134.0000000
GAZP,60,20151215,190000,134.4000000
GAZP,60,20151216,110000,134.7200000
GAZP,60,20151216,120000,134.6300000
GAZP,60,20151216,130000,134.9200000
GAZP,60,20151216,140000,134.7400000
GAZP,60,20151216,150000,134.6000000
GAZP,60,20151216,160000,134.2300000
GAZP,60,20151216,170000,134.8600000
GAZP,60,20151216,180000,134.9000000
GAZP,60,20151216,190000,134.5000000
GAZP,60,20151217,110000,136.5100000
GAZP,60,20151217,120000,136.4000000
GAZP,60,20151217,130000,135.7800000
GAZP,60,20151217,140000,136.7000000
GAZP,60,20151217,150000,137.6800000
GAZP,60,20151217,160000,137.8300000
GAZP,60,20151217,170000,138.0000000
GAZP,60,20151217,180000,138.4000000
GAZP,60,20151217,190000,137.9000000
GAZP,60,20151218,110000,136.2500000
GAZP,60,20151218,120000,134.6200000
GAZP,60,20151218,130000,134.8000000
GAZP,60,20151218,140000,134.4400000
GAZP,60,20151218,150000,133.4900000
GAZP,60,20151218,160000,133.5800000
GAZP,60,20151218,170000,133.4000000
GAZP,60,20151218,180000,133.2100000
GAZP,60,20151218,190000,132.2500000
GAZP,60,20151221,110000,133.0500000
GAZP,60,20151221,120000,133.7200000
GAZP,60,20151221,130000,133.0000000
GAZP,60,20151221,140000,133.1200000
GAZP,60,20151221,150000,133.0800000
GAZP,60,20151221,160000,132.5900000
GAZP,60,20151221,170000,131.9500000
GAZP,60,20151221,180000,131.1600000
GAZP,60,20151221,190000,131.5000000
GAZP,60,20151222,110000,132.3600000
GAZP,60,20151222,120000,133.3900000
GAZP,60,20151222,130000,132.6300000
GAZP,60,20151222,140000,132.7300000
GAZP,60,20151222,150000,132.5400000
GAZP,60,20151222,160000,132.5500000
GAZP,60,20151222,170000,132.5900000
GAZP,60,20151222,180000,132.4200000
GAZP,60,20151222,190000,133.2000000
GAZP,60,20151223,110000,134.0000000
GAZP,60,20151223,120000,134.3000000
GAZP,60,20151223,130000,134.7500000
GAZP,60,20151223,140000,134.7500000
GAZP,60,20151223,150000,134.8900000
GAZP,60,20151223,160000,135.0700000
GAZP,60,20151223,170000,134.3800000
GAZP,60,20151223,180000,134.3800000
GAZP,60,20151223,190000,135.3000000
GAZP,60,20151224,110000,134.7000000
GAZP,60,20151224,120000,135.6300000
GAZP,60,20151224,130000,136.3700000
GAZP,60,20151224,140000,137.0600000
GAZP,60,20151224,150000,137.2000000
GAZP,60,20151224,160000,137.8900000
GAZP,60,20151224,170000,137.1400000
GAZP,60,20151224,180000,136.3200000
GAZP,60,20151224,190000,136.0000000
GAZP,60,20151225,110000,135.0500000
GAZP,60,20151225,120000,134.6800000
GAZP,60,20151225,130000,134.9200000
GAZP,60,20151225,140000,134.7600000
GAZP,60,20151225,150000,134.6700000
GAZP,60,20151225,160000,134.1200000
GAZP,60,20151225,170000,134.2000000
GAZP,60,20151225,180000,134.4800000
GAZP,60,20151225,190000,134.4800000
GAZP,60,20151228,110000,134.3600000
GAZP,60,20151228,120000,135.1900000
GAZP,60,20151228,130000,134.9800000
GAZP,60,20151228,140000,134.6500000
GAZP,60,20151228,150000,134.7700000
GAZP,60,20151228,160000,134.2000000
GAZP,60,20151228,170000,134.2200000
GAZP,60,20151228,180000,134.3700000
GAZP,60,20151228,190000,134.9700000
GAZP,60,20151229,110000,135.2700000
GAZP,60,20151229,120000,135.9100000
GAZP,60,20151229,130000,136.0900000
GAZP,60,20151229,140000,135.3200000
GAZP,60,20151229,150000,135.5200000
GAZP,60,20151229,160000,135.9400000
GAZP,60,20151229,170000,136.0500000
GAZP,60,20151229,180000,136.9200000
GAZP,60,20151229,190000,137.4900000
GAZP,60,20151230,110000,136.7600000
GAZP,60,20151230,120000,135.8200000
GAZP,60,20151230,130000,136.0900000
GAZP,60,20151230,140000,136.2100000
GAZP,60,20151230,150000,136.0000000
GAZP,60,20151230,160000,135.7500000
GAZP,60,20151230,170000,136.3400000
GAZP,60,20151230,180000,135.9100000
GAZP,60,20151230,190000,136.0900000
GAZP,60,20160104,110000,135.9600000
GAZP,60,20160104,120000,134.6700000
GAZP,60,20160104,130000,135.1500000
GAZP,60,20160104,140000,135.2200000
GAZP,60,20160104,150000,135.1100000
GAZP,60,20160104,160000,134.9700000
GAZP,60,20160104,170000,135.1300000
GAZP,60,20160104,180000,135.1500000
GAZP,60,20160104,190000,134.9100000
GAZP,60,20160105,110000,135.0600000
GAZP,60,20160105,120000,135.9300000
GAZP,60,20160105,130000,135.3100000
GAZP,60,20160105,140000,135.0700000
GAZP,60,20160105,150000,135.2200000
GAZP,60,20160105,160000,135.6400000
GAZP,60,20160105,170000,136.7400000
GAZP,60,20160105,180000,136.1900000
GAZP,60,20160105,190000,136.4500000
GAZP,60,20160106,110000,136.5100000
GAZP,60,20160106,120000,136.4600000
GAZP,60,20160106,130000,136.2400000
GAZP,60,20160106,140000,135.4500000
GAZP,60,20160106,150000,135.6800000
GAZP,60,20160106,160000,135.8200000
GAZP,60,20160106,170000,135.9700000
GAZP,60,20160106,180000,135.6200000
GAZP,60,20160106,190000,135.9400000
GAZP,60,20160111,110000,132.6200000
GAZP,60,20160111,120000,132.8600000
GAZP,60,20160111,130000,132.5000000
GAZP,60,20160111,140000,131.9700000
GAZP,60,20160111,150000,131.6300000
GAZP,60,20160111,160000,131.7500000
GAZP,60,20160111,170000,131.9300000
GAZP,60,20160111,180000,131.8100000
GAZP,60,20160111,190000,131.3800000
GAZP,60,20160112,110000,131.0900000
GAZP,60,20160112,120000,131.9300000
GAZP,60,20160112,130000,133.4100000
GAZP,60,20160112,140000,134.7500000
GAZP,60,20160112,150000,133.8300000
GAZP,60,20160112,160000,134.0200000
GAZP,60,20160112,170000,134.6700000
GAZP,60,20160112,180000,134.5500000
GAZP,60,20160112,190000,133.5400000
GAZP,60,20160113,110000,134.1700000
GAZP,60,20160113,120000,133.7000000
GAZP,60,20160113,130000,133.0700000
GAZP,60,20160113,140000,133.0300000
GAZP,60,20160113,150000,132.5400000
GAZP,60,20160113,160000,132.2700000
GAZP,60,20160113,170000,132.2400000
GAZP,60,20160113,180000,132.0700000
GAZP,60,20160113,190000,131.3000000
GAZP,60,20160114,110000,131.2600000
GAZP,60,20160114,120000,130.7300000
GAZP,60,20160114,130000,130.4200000
GAZP,60,20160114,140000,130.3900000
GAZP,60,20160114,150000,129.9900000
GAZP,60,20160114,160000,130.0200000
GAZP,60,20160114,170000,130.0000000
GAZP,60,20160114,180000,129.4100000
GAZP,60,20160114,190000,130.8600000
GAZP,60,20160115,110000,131.8700000
GAZP,60,20160115,120000,129.6900000
GAZP,60,20160115,130000,130.0000000
GAZP,60,20160115,140000,127.1500000
GAZP,60,20160115,150000,126.0600000
GAZP,60,20160115,160000,125.7500000
GAZP,60,20160115,170000,125.6000000
GAZP,60,20160115,180000,125.9100000
GAZP,60,20160115,190000,125.1000000
GAZP,60,20160118,110000,124.3400000
GAZP,60,20160118,120000,125.0800000
GAZP,60,20160118,130000,124.5700000
GAZP,60,20160118,140000,125.1300000
GAZP,60,20160118,150000,125.5500000
GAZP,60,20160118,160000,124.5200000
GAZP,60,20160118,170000,124.3800000
GAZP,60,20160118,180000,124.7100000
GAZP,60,20160118,190000,124.6000000
GAZP,60,20160119,110000,127.6900000
GAZP,60,20160119,120000,127.1000000
GAZP,60,20160119,130000,127.5800000
GAZP,60,20160119,140000,127.9100000
GAZP,60,20160119,150000,128.2500000
GAZP,60,20160119,160000,127.7000000
GAZP,60,20160119,170000,127.6300000
GAZP,60,20160119,180000,125.8000000
GAZP,60,20160119,190000,125.9800000
GAZP,60,20160120,110000,123.8500000
GAZP,60,20160120,120000,123.6800000
GAZP,60,20160120,130000,124.2700000
GAZP,60,20160120,140000,124.3000000
GAZP,60,20160120,150000,124.3200000
GAZP,60,20160120,160000,124.9900000
GAZP,60,20160120,170000,124.7800000
GAZP,60,20160120,180000,124.7000000
GAZP,60,20160120,190000,125.8300000
GAZP,60,20160121,110000,126.4800000
GAZP,60,20160121,120000,126.9900000
GAZP,60,20160121,130000,127.1700000
GAZP,60,20160121,140000,126.8100000
GAZP,60,20160121,150000,126.5000000
GAZP,60,20160121,160000,126.7200000
GAZP,60,20160121,170000,127.1700000
GAZP,60,20160121,180000,127.1100000
GAZP,60,20160121,190000,127.7500000
GAZP,60,20160122,110000,129.8100000
GAZP,60,20160122,120000,129.9600000
GAZP,60,20160122,130000,128.5700000
GAZP,60,20160122,140000,129.1400000
GAZP,60,20160122,150000,131.1000000
GAZP,60,20160122,160000,131.6100000
GAZP,60,20160122,170000,131.9000000
GAZP,60,20160122,180000,132.8000000
GAZP,60,20160122,190000,132.4000000
GAZP,60,20160125,110000,131.3800000
GAZP,60,20160125,120000,131.1900000
GAZP,60,20160125,130000,131.1500000
GAZP,60,20160125,140000,131.7600000
GAZP,60,20160125,150000,131.6900000
GAZP,60,20160125,160000,132.4600000
GAZP,60,20160125,170000,131.7600000
GAZP,60,20160125,180000,132.3100000
GAZP,60,20160125,190000,133.0000000
GAZP,60,20160126,110000,131.3800000
GAZP,60,20160126,120000,131.8500000
GAZP,60,20160126,130000,131.5700000
GAZP,60,20160126,140000,131.9300000
GAZP,60,20160126,150000,131.8800000
GAZP,60,20160126,160000,131.8100000
GAZP,60,20160126,170000,131.8700000
GAZP,60,20160126,180000,132.0900000
GAZP,60,20160126,190000,131.8900000
GAZP,60,20160127,110000,132.2900000
GAZP,60,20160127,120000,132.7100000
GAZP,60,20160127,130000,131.9600000
GAZP,60,20160127,140000,132.9400000
GAZP,60,20160127,150000,133.3000000
GAZP,60,20160127,160000,133.2200000
GAZP,60,20160127,170000,133.3500000
GAZP,60,20160127,180000,133.8200000
GAZP,60,20160127,190000,134.0000000
GAZP,60,20160128,110000,134.6500000
GAZP,60,20160128,120000,134.4500000
GAZP,60,20160128,130000,134.4900000
GAZP,60,20160128,140000,134.7200000
GAZP,60,20160128,150000,134.3500000
GAZP,60,20160128,160000,134.5500000
GAZP,60,20160128,170000,134.8500000
GAZP,60,20160128,180000,135.4200000
GAZP,60,20160128,190000,136.5000000
GAZP,60,20160129,110000,136.5000000
GAZP,60,20160129,120000,136.7500000
GAZP,60,20160129,130000,134.2700000
GAZP,60,20160129,140000,133.7900000
GAZP,60,20160129,150000,134.1000000
GAZP,60,20160129,160000,134.3200000
GAZP,60,20160129,170000,134.6300000
GAZP,60,20160129,180000,135.9000000
GAZP,60,20160129,190000,136.6000000
GAZP,60,20160201,110000,134.5600000
GAZP,60,20160201,120000,134.9100000
GAZP,60,20160201,130000,134.5900000
GAZP,60,20160201,140000,134.2800000
GAZP,60,20160201,150000,133.1300000
GAZP,60,20160201,160000,133.3400000
GAZP,60,20160201,170000,133.2400000
GAZP,60,20160201,180000,133.2300000
GAZP,60,20160201,190000,133.9000000
GAZP,60,20160202,110000,134.2700000
GAZP,60,20160202,120000,134.4000000
GAZP,60,20160202,130000,134.8500000
GAZP,60,20160202,140000,134.3600000
GAZP,60,20160202,150000,132.4000000
GAZP,60,20160202,160000,133.0000000
GAZP,60,20160202,170000,132.4200000
GAZP,60,20160202,180000,132.3400000
GAZP,60,20160202,190000,132.5000000
GAZP,60,20160203,110000,132.2100000
GAZP,60,20160203,120000,132.2100000
GAZP,60,20160203,130000,132.0700000
GAZP,60,20160203,140000,132.0100000
GAZP,60,20160203,150000,132.1500000
GAZP,60,20160203,160000,132.6100000
GAZP,60,20160203,170000,132.5300000
GAZP,60,20160203,180000,132.0400000
GAZP,60,20160203,190000,131.0100000
GAZP,60,20160204,110000,133.7900000
GAZP,60,20160204,120000,133.3300000
GAZP,60,20160204,130000,133.3500000
GAZP,60,20160204,140000,133.2500000
GAZP,60,20160204,150000,133.5100000
GAZP,60,20160204,160000,133.4500000
GAZP,60,20160204,170000,133.2600000
GAZP,60,20160204,180000,134.9800000
GAZP,60,20160204,190000,135.0700000
GAZP,60,20160205,110000,134.4900000
GAZP,60,20160205,120000,134.8700000
GAZP,60,20160205,130000,135.4100000
GAZP,60,20160205,140000,135.5400000
GAZP,60,20160205,150000,135.7100000
GAZP,60,20160205,160000,135.9700000
GAZP,60,20160205,170000,135.0100000
GAZP,60,20160205,180000,134.1500000
GAZP,60,20160205,190000,134.4300000
GAZP,60,20160208,110000,134.0900000
GAZP,60,20160208,120000,134.8400000
GAZP,60,20160208,130000,132.9400000
GAZP,60,20160208,140000,133.3200000
GAZP,60,20160208,150000,133.6700000
GAZP,60,20160208,160000,133.8400000
GAZP,60,20160208,170000,134.4100000
GAZP,60,20160208,180000,133.7100000
GAZP,60,20160208,190000,133.5000000
GAZP,60,20160209,110000,134.1700000
GAZP,60,20160209,120000,134.8900000
GAZP,60,20160209,130000,133.4300000
GAZP,60,20160209,140000,133.8800000
GAZP,60,20160209,150000,133.6300000
GAZP,60,20160209,160000,132.7600000
GAZP,60,20160209,170000,132.7600000
GAZP,60,20160209,180000,133.0900000
GAZP,60,20160209,190000,132.7000000
GAZP,60,20160210,110000,132.6700000
GAZP,60,20160210,120000,133.2000000
GAZP,60,20160210,130000,133.1900000
GAZP,60,20160210,140000,133.0200000
GAZP,60,20160210,150000,133.4300000
GAZP,60,20160210,160000,133.3600000
GAZP,60,20160210,170000,133.5300000
GAZP,60,20160210,180000,132.8900000
GAZP,60,20160210,190000,133.0300000
GAZP,60,20160211,110000,132.2900000
GAZP,60,20160211,120000,131.5000000
GAZP,60,20160211,130000,130.7300000
GAZP,60,20160211,140000,130.7200000
GAZP,60,20160211,150000,130.3700000
GAZP,60,20160211,160000,129.6700000
GAZP,60,20160211,170000,129.8400000
GAZP,60,20160211,180000,130.9700000
GAZP,60,20160211,190000,130.4900000
GAZP,60,20160212,110000,131.1800000
GAZP,60,20160212,120000,131.4500000
GAZP,60,20160212,130000,131.2200000
GAZP,60,20160212,140000,131.3200000
GAZP,60,20160212,150000,131.5900000
GAZP,60,20160212,160000,131.4900000
GAZP,60,20160212,170000,131.7000000
GAZP,60,20160212,180000,131.6200000
GAZP,60,20160212,190000,131.3000000
GAZP,60,20160215,110000,132.5100000
GAZP,60,20160215,120000,132.4100000
GAZP,60,20160215,130000,132.8500000
GAZP,60,20160215,140000,133.5000000
GAZP,60,20160215,150000,133.2600000
GAZP,60,20160215,160000,133.8000000
GAZP,60,20160215,170000,133.5000000
GAZP,60,20160215,180000,133.2800000
GAZP,60,20160215,190000,133.4300000
GAZP,60,20160216,110000,134.5900000
GAZP,60,20160216,120000,134.6400000
GAZP,60,20160216,130000,134.9000000
GAZP,60,20160216,140000,135.4000000
GAZP,60,20160216,150000,135.9200000
GAZP,60,20160216,160000,136.2900000
GAZP,60,20160216,170000,135.9600000
GAZP,60,20160216,180000,135.8900000
GAZP,60,20160216,190000,135.8500000
GAZP,60,20160217,110000,135.4300000
GAZP,60,20160217,120000,136.4100000
GAZP,60,20160217,130000,136.9400000
GAZP,60,20160217,140000,136.1900000
GAZP,60,20160217,150000,136.4800000
GAZP,60,20160217,160000,136.3900000
GAZP,60,20160217,170000,136.4100000
GAZP,60,20160217,180000,136.6600000
GAZP,60,20160217,190000,137.1000000
GAZP,60,20160218,110000,137.8300000
GAZP,60,20160218,120000,137.3600000
GAZP,60,20160218,130000,138.1100000
GAZP,60,20160218,140000,138.6800000
GAZP,60,20160218,150000,138.5100000
GAZP,60,20160218,160000,138.1300000
GAZP,60,20160218,170000,138.1600000
GAZP,60,20160218,180000,138.0100000
GAZP,60,20160218,190000,138.0000000
GAZP,60,20160219,110000,136.4900000
GAZP,60,20160219,120000,136.8500000
GAZP,60,20160219,130000,136.3600000
GAZP,60,20160219,140000,136.2200000
GAZP,60,20160219,150000,136.1600000
GAZP,60,20160219,160000,136.1500000
GAZP,60,20160219,170000,135.8900000
GAZP,60,20160219,180000,136.1000000
GAZP,60,20160219,190000,136.9000000
GAZP,60,20160220,110000,137.1900000
GAZP,60,20160220,120000,137.1100000
GAZP,60,20160220,130000,137.3500000
GAZP,60,20160220,140000,137.4200000
GAZP,60,20160220,150000,137.5000000
GAZP,60,20160220,160000,137.2600000
GAZP,60,20160220,170000,136.9300000
GAZP,60,20160220,180000,136.8700000
GAZP,60,20160220,190000,136.5900000
GAZP,60,20160222,110000,137.5500000
GAZP,60,20160222,120000,137.4700000
GAZP,60,20160222,130000,138.1000000
GAZP,60,20160222,140000,138.1900000
GAZP,60,20160222,150000,138.4300000
GAZP,60,20160222,160000,138.3000000
GAZP,60,20160222,170000,138.4700000
GAZP,60,20160222,180000,139.7900000
GAZP,60,20160222,190000,139.9000000
GAZP,60,20160224,110000,137.8300000
GAZP,60,20160224,120000,138.3700000
GAZP,60,20160224,130000,137.6000000
GAZP,60,20160224,140000,137.3000000
GAZP,60,20160224,150000,137.0700000
GAZP,60,20160224,160000,137.2000000
GAZP,60,20160224,170000,136.9700000
GAZP,60,20160224,180000,136.3500000
GAZP,60,20160224,190000,137.1500000
GAZP,60,20160225,110000,136.5600000
GAZP,60,20160225,120000,137.0800000
GAZP,60,20160225,130000,138.6200000
GAZP,60,20160225,140000,139.0400000
GAZP,60,20160225,150000,138.7800000
GAZP,60,20160225,160000,138.3100000
GAZP,60,20160225,170000,138.7500000
GAZP,60,20160225,180000,137.8800000
GAZP,60,20160225,190000,137.9700000
GAZP,60,20160226,110000,139.6000000
GAZP,60,20160226,120000,139.4700000
GAZP,60,20160226,130000,139.3900000
GAZP,60,20160226,140000,139.4500000
GAZP,60,20160226,150000,139.2300000
GAZP,60,20160226,160000,139.0600000
GAZP,60,20160226,170000,139.4400000
GAZP,60,20160226,180000,139.2500000
GAZP,60,20160226,190000,138.6700000
GAZP,60,20160229,110000,138.6100000
GAZP,60,20160229,120000,138.4500000
GAZP,60,20160229,130000,139.3400000
GAZP,60,20160229,140000,140.6000000
GAZP,60,20160229,150000,141.1300000
GAZP,60,20160229,160000,141.0700000
GAZP,60,20160229,170000,141.4900000
GAZP,60,20160229,180000,140.6100000
GAZP,60,20160229,190000,141.4000000
GAZP,60,20160301,110000,141.7500000
GAZP,60,20160301,120000,142.0400000
GAZP,60,20160301,130000,142.2800000
GAZP,60,20160301,140000,142.1400000
GAZP,60,20160301,150000,142.3300000
GAZP,60,20160301,160000,142.2500000
GAZP,60,20160301,170000,141.7100000
GAZP,60,20160301,180000,141.2700000
GAZP,60,20160301,190000,142.0000000
GAZP,60,20160302,110000,142.5400000
GAZP,60,20160302,120000,141.7500000
GAZP,60,20160302,130000,140.6100000
GAZP,60,20160302,140000,140.2200000
GAZP,60,20160302,150000,140.3100000
GAZP,60,20160302,160000,140.7200000
GAZP,60,20160302,170000,140.3600000
GAZP,60,20160302,180000,140.7300000
GAZP,60,20160302,190000,140.1400000
GAZP,60,20160303,110000,141.2900000
GAZP,60,20160303,120000,141.4700000
GAZP,60,20160303,130000,142.3400000
GAZP,60,20160303,140000,143.2800000
GAZP,60,20160303,150000,143.6000000
GAZP,60,20160303,160000,144.1300000
GAZP,60,20160303,170000,142.5600000
GAZP,60,20160303,180000,143.5000000
GAZP,60,20160303,190000,144.5000000
GAZP,60,20160304,110000,143.8800000
GAZP,60,20160304,120000,144.6800000
GAZP,60,20160304,130000,144.4200000
GAZP,60,20160304,140000,144.4700000
GAZP,60,20160304,150000,144.6100000
GAZP,60,20160304,160000,144.8000000
GAZP,60,20160304,170000,144.6600000
GAZP,60,20160304,180000,145.3300000
GAZP,60,20160304,190000,146.1600000
GAZP,60,20160307,110000,147.0400000
GAZP,60,20160307,120000,147.7500000
GAZP,60,20160307,130000,148.7000000
GAZP,60,20160307,140000,148.9200000
GAZP,60,20160307,150000,148.2200000
GAZP,60,20160307,160000,148.8200000
GAZP,60,20160307,170000,148.3600000
GAZP,60,20160307,180000,149.1100000
GAZP,60,20160307,190000,150.1500000
GAZP,60,20160309,110000,148.2400000
GAZP,60,20160309,120000,146.6700000
GAZP,60,20160309,130000,146.6000000
GAZP,60,20160309,140000,146.2900000
GAZP,60,20160309,150000,147.3600000
GAZP,60,20160309,160000,147.4900000
GAZP,60,20160309,170000,147.0100000
GAZP,60,20160309,180000,147.5400000
